song_id	lyrics
1xzBco0xcoJEDXktl7Jxrr	"[""[Intro]\n16yrold\nBitch!\nDaytrip took it to 10\n\n[Chorus]\nI got hoes\nCallin' a young nigga phone (Ring, ring)\nWhere's Ali with the mothafuckin' dope? (Bitch, bitch)\nI be ballin' like a mothafuckin' pro (Like a, huh, like a, huh)\nI be ballin' like my nigga Mo (Bamba, bitch)\nSheck Wes, I ain't a mothafuckin' joke (Haha, hahahahaha)\nSteph Wes, stay with the fuckin' pole (Pa, pa, pa-pa)\nYou fuck around and get poled (You get poled, bitch)\n'Cause I got hoes (So many fuckin' hoes)\nCallin' a young nigga phone\n(Ring-ring, ring, ring-ring, ring, ring-ring)\nWhere's Ali with the (Bitch with the) mothafuckin' dope? (Huh)\nI be ballin' like a mothafuckin' pro (Like a mothafuckin' pro)\nI be ballin' like my nigga Mo (Bamba, Bamba)\nSheck Wes got so many flows (I do it all)\nCall me Drake, how a nigga contro—\n\n[Verse]\nOh! Fuck! Shit! Bitch! (Huh)\nYeah, it's Sheck Wes and I'm gettin' really rich (Ching-ching)\nSee how I caught it 'cause I'm really with the shits (Ping-ping)\nSee me in the streets and I be really with a (Cling, cling), with a\nBad bitch (Bitch), niggas straight rockin' (Rock)\nNiggas straight see me, when they see me, they be coppin' (What?)\nI'm the best drug dealer, nigga, come and cop it  (Got it)\nYoung Sheck Wes, I'm like the fuckin' Green Goblin (Hahahaha)\n\n[Chorus]\nI got hoes (Hoes, ho)\nCallin' a young nigga phone, phone (Bitch)\nWhere's Ali with the mothafuckin' dope?\n(With the mothafuckin' dope)\nDope (With the mothafuckin' dope)\nWith the mothafuckin' dope (Bitch)\nWith the dope (Gettin' rich), with my bros (Bitch, shit)\nI fucked your ho (Shit)\nAnd she ain't even let you know (Shit fucked up)\n\n[Outro]\nDamn, this nigga nice, fuck is you talking about?\n('Cause I got) Bitch (Hoes)\nAnd my nigga One-Six, my nigga\nAli, the Daytrip nigga, fuck is niggas talking about?\n(I got hoes, shit\nYoung Sheck Wes, I do it on the go)\nUh, woah, uh""]"
4PS1e8f2LvuTFgUs1Cn3ON	"['Chestnuts roasting on an open fire\nJack frost nipping at your nose\nYuletide carols being sung by a choir\nAnd folks dressed up like eskimos\n\nEverybody knows a turkey and some mistletoe\nHelp to make the season bright\nTiny tots with their eyes all aglow\nWill find it hard to sleep tonight\n\nThey know that santa\'s on his way -\nHe\'s loaded lots of toys and goodies on his sleigh\nAnd ev\'rymother\'s child is gonna spy\nTo see if reindeer really know how to fly\n\nAnd so i\'m offering this simple phrase\nTo kids from one to ninety-two\nAlthough its been said many times\nMany ways: ""merry christmas to you""\n\n[Repeat from 9th line]']"
4OafepJy2teCjYJbvFE60J	"[""[Intro]\nLacigam gnihtemos od ot\nThgin laiceps ruoy s'thginot tub\n\n[Verse 1]\nSome days, things just take\nWay too much of my energy\nI look up and the whole room's spinning\nYou take my cares away\nI can so over-complicate, people tell me to medicate\n\n[Pre-Chorus]\nFeel my blood runnin', swear the sky's fallin'\nI know that all this shit's fabricated\nTime goes by and I can't control my mind\nDon't know what else to try, but you tell me every time\n\n[Chorus]\nJust keep breathin' and breathin' and breathin' and breathin'\nAnd oh, I gotta keep, keep on breathin'\nJust keep breathin' and breathin' and breathin' and breathin'\nAnd oh, I gotta keep, keep on breathin'\n\n[Verse 2]\nSometimes it's hard to find\nFind my way up into the clouds\nTune it out, they can be so loud\nYou remind me of a time\nWhen things weren't so complicated\nAll I need is to see your face\n\n[Pre-Chorus]\nFeel my blood runnin', swear the sky's fallin'\nI know that all this shit's fabricated\nTime goes by and I can't control my mind\nDon't know what else to try, but you tell me every time\n\n[Chorus]\nJust keep breathin' and breathin' and breathin' and breathin'\nAnd oh, I gotta keep, I keep on breathin'\nJust keep breathin' and breathin' and breathin' and breathin'\nAnd oh, I gotta keep, I keep on breathin', mmm, yeah\n\n[Bridge]\nMy, my air, my, my air\nMy, my air, my air\nMy, my air, my, my air\nMy, my air, yeah\n\n[Chorus]\nJust keep breathin' and breathin' and breathin' and breathin'\nAnd oh, I gotta keep, I keep on breathin'\nJust keep breathin' and breathin' and breathin' and breathin'\nAnd oh, I gotta keep, I keep on breathin', mmm, yeah\n\n[Outro]\nFeel my blood runnin', swear the sky's fallin'\nI keep on breathin', oh yeah\nTime goes by and I can't control my mind\nI keep on breathin', mmm, yeah""]"
55S2PQgSMYAhgoTCcGCDfw	"['[Verse 1: Luke]\nRemember the words you told me\n""Love me \'til the day I die""\nSurrender my everything\n\'Cause you made me believe you\'re mine\nYeah, you used to call me baby\nNow you\'re calling me by name\nTakes one to know one, yeah\nYou beat me at my own damn game\n\n[Pre-Chorus: Luke]\nYou push and you push and I\'m pulling away\nPulling away from you\nI give and I give and I give and you take\nGive and you take\n\n[Chorus: Luke & All]\nYoungblood\nSay you want me, say you want me out of your life\nAnd I\'m just a dead man walking tonight\nBut you need it, yeah, you need it all of the time\nYeah, ooh, ooh, ooh\nYoungblood\nSay you want me, say you want me back in your life\nSo I’m just a dead man crawling tonight\n\'Cause I need it, yeah, I need it all of the time\nYeah, ooh, ooh, ooh\n\n[Verse 2: Luke]\nLately our conversations\nEnd like it\'s the last goodbye\nThen one of us gets too drunk\nAnd calls about a hundred times\nSo, who you been calling baby?\nNobody could take my place\nWhen you’re looking at those strangers\nHope to God you see my face\n\n[Chorus: Luke & All]\nYoungblood\nSay you want me, say you want me out of your life\nAnd I\'m just a dead man walking tonight\nBut you need it, yeah, you need it all of the time\nYeah, ooh, ooh, ooh\nYoungblood\nSay you want me, say you want me back in your life\nSo I’m just a dead man crawling tonight\n\'Cause I need it, yeah, I need it all of the time\nYeah, ooh, ooh, ooh\n\n[Bridge: Luke]\nYou push and you push and I\'m pulling away\nPulling away from you\nI give and I give and I give and you take\nGive and you take\nYou\'re running around and I\'m running away\nRunning away from you, mmm, from you\n\n[Chorus: All]\nYoungblood\nSay you want me, say you want me out of your life\nAnd I\'m just a dead man walking tonight\nBut you need it, yeah, you need it all of the time\nYeah, ooh, ooh, ooh\nYoungblood\nSay you want me, say you want me back in your life\nSo I’m just a dead man crawling tonight\n\'Cause I need it, yeah, I need it all of the time\nYeah, ooh, ooh, ooh\n\n[Outro: All]\nYou push and you push and I\'m pulling away\nPulling away from you\nI give and I give and I give and you take\nGive and you take\nYoungblood\nSay you want me\nSay you want me out of your life\nAnd I\'m just a dead man walking tonight']"
7dt6x5M1jzdTEt8oCbisTK	"[""[Chorus]\nYou prolly think that you are better now, better now\nYou only say that 'cause I'm not around, not around\nYou know I never meant to let you down, let you down\nWoulda gave you anything, woulda gave you everything\nYou know I say that I am better now, better now\nI only say that 'cause you're not around, not around\nYou know I never meant to let you down, let you down\nWoulda gave you anything, woulda gave you everything\nOh-oh\n\n[Verse 1]\nI did not believe that it would end, no\nEverything came second to the Benzo\nYou're not even speakin' to my friends, no\nYou knew all my uncles and my aunts though\nTwenty candles, blow 'em out and open your eyes\nWe were lookin' forward to the rest of our lives\nUsed to keep my picture posted by your bedside\nNow it's in your dresser with the socks you don't like\nAnd I'm rollin', rollin', rollin', rollin'\nWith my brothers like it's Jonas, Jonas\nDrinkin' Henny and I'm tryna forget\nBut I can't get this shit outta my head\n\n[Chorus]\nYou prolly think that you are better now, better now\nYou only say that 'cause I'm not around, not around\nYou know I never meant to let you down, let you down\nWoulda gave you anything, woulda gave you everything\nYou know I say that I am better now, better now\nI only say that 'cause you're not around, not around\nYou know I never meant to let you down, let you down\nWoulda gave you anything, woulda gave you everything\nOh-oh\n\n[Verse 2]\nI seen you with your other dude\nHe seemed like he was pretty cool\nI was so broken over you\nLife it goes on, what can you do?\nI just wonder what it’s gonna take (What it's gonna take)\nAnother foreign or a bigger chain (Bigger chain)\nBecause no matter how my life has changed\nI keep on looking back on better days\n\n[Chorus]\nYou prolly think that you are better now, better now\nYou only say that 'cause I'm not around, not around\nYou know I never meant to let you down, let you down\nWoulda gave you anything, woulda gave you everything\nYou know I say that I am better now, better now\nI only say that 'cause you're not around, not around\nYou know I never meant to let you down, let you down\nWoulda gave you anything, woulda gave you everything\nOh-oh\n\n[Bridge]\nI promise\nI swear to you, I'll be okay\nYou're only the love of my life (Love of my life)\n\n[Chorus]\nYou prolly think that you are better now, better now\nYou only say that 'cause I'm not around, not around\nYou know I never meant to let you down, let you down\nWoulda gave you anything, woulda gave you everything\nYou know I say that I am better now, better now\nI only say that 'cause you're not around, not around\nYou know I never meant to let you down, let you down\nWoulda gave you anything, woulda gave you everything\nOh-oh""]"
285pBltuF7vW8TeWk8hdRR	"[""[Intro]\nEnviyon on the mix\nNo, no, no, no\nNo-no, no, no, no\nNo, no, no, no, no\nNo, no, no, no\n\n[Chorus]\nI still see your shadows in my room\nCan't take back the love that I gave you\nIt's to the point where I love and I hate you\nAnd I cannot change you, so I must replace you, oh\nEasier said than done, I thought you were the one\nListenin' to my heart instead of my head\nYou found another one, but I am the better one\nI won't let you forget me\nI still see your shadows in my room\nCan't take back the love that I gave you\nIt's to the point where I love and I hate you\nAnd I cannot change you, so I must replace you, oh\nEasier said than done, I thought you were the one\nListenin' to my heart instead of my head\nYou found another one, but I am the better one\nI won't let you forget me\n\n[Verse]\nYou left me falling and landing inside my grave\nI know that you want me dead\nI take prescriptions to make me feel a-okay\nI know it's all in my head\nI have these lucid dreams where I can't move a thing\nThinking of you in my bed\nYou were my everything\nThoughts of a wedding ring\nNow I'm just better off dead (Uh, uh, uh)\nI'll do it over again\nI didn't want it to end\nI watch it blow in the wind\nI should've listened to my friends\nLeave this shit in the past, but I want it to last\nYou were made outta plastic, fake\nI was tangled up in your drastic ways\nWho knew evil girls had the prettiest face?\nYou gave me a heart that was full of mistakes\nI gave you my heart and you made heart break\n\n[Bridge]\nYou made my heart break\nYou made my heart ache (I still see your shadows in my room)\nYou made my heart break\nYou made my heart ache (Can't take back the love that I gave you)\nYou made my heart break (Were made outta plastic, fake)\nYou made my heart ache (I still see your shadows in my room)\nYou made my heart break again (I was tangled up in your drastic ways)\n(Who knew evil girls had the prettiest face?)\n\n[Chorus]\nI still see your shadows in my room\nCan't take back the love that I gave you\nIt's to the point where I love and I hate you\nAnd I cannot change you, so I must replace you, oh\nEasier said than done, I thought you were the one\nListenin' to my heart instead of my head\nYou found another one, but I am the better one\nI won't let you forget me\nI still see your shadows in my room\nCan't take back the love that I gave you\nIt's to the point where I love and I hate you\nAnd I cannot change you, so I must replace you, oh\nEasier said than done, I thought you were the one\nListenin' to my heart instead of my head\nYou found another one, but I am the better one\nI won't let you forget me\n\n[Outro]\nLeave this shit in the past, but I want it to last\nYou were made outta plastic, fake\nI was tangled up in your drastic ways\nWho knew evil girls had the prettiest face?\nEasier said than done, I thought you were...\n...instead of my head\nYou found another...\n...better one\nI won't let you forget me""]"
39LmTF9RgyakzSYX8txrow	"['[Verse 1]\nStep up, the two of us, nobody knows us\nGet in the car like, ""Skrrt""\nStaying up all night, order me pad thai\nThen we gon\' sleep \'til noon\nMe with no makeup, you in the bathtub\nBubbles and bubbly, ooh\nThis is a pleasure, feel like we never act this regular\n\n[Pre-Chorus]\nClick, click, click and post\nDrip-drip-dripped in gold\nQuick, quick, quick, let\'s go\nKiss me and take off your clothes\n\n[Chorus]\nImagine a world like that\nImagine a world like that\nWe go like up \'til I\'m \'sleep on your chest\nLove how my face fits so good in your neck\nWhy can\'t you imagine a world like that?\nImagine a world\n\n[Verse 2]\nKnew you were perfect after the first kiss\nTook a deep breath like, ""Ooh""\nFeels like forever, baby, I never thought that it would be you\nTell me your secrets, all of the creep shit\nThat\'s how I know it\'s true\nBaby, direct it, name in the credits\nLike the movies do\n\n[Pre-Chorus]\nClick, click, click and post\nDrip-drip-dripped in gold\nQuick, quick, quick, let\'s go\nKiss me and take off your clothes\n\n[Chorus]\nImagine a world like that\nImagine a world like that\nWe go like up \'til I\'m \'sleep on your chest\nLove how my face fits so good in your neck\nWhy can\'t you imagine a world like that?\nImagine a world\n\n[Outro]\nCan you imagine it?\nCan you imagine it?\nCan you imagine it?\nCan you imagine it?\nCan you imagine it? (Can you imagine?)\nCan you imagine it? (Can you imagine?)\nCan you imagine it? (Can you imagine?)\nOoh, imagine it (Can you imagine?)\nImagine it, imagine it\nImagine it, imagine it\nImagine, imagine\nImagine, imagine\nImagine, imagine']"
2FRnf9qhLbvw8fu4IBXx78	"['[Intro]\nAh, aha\nOoh, ohh\nOhh\n\n[Chorus]\nLast Christmas, I gave you my heart\nBut the very next day you gave it away\nThis year, to save me from tears\nI\'ll give it to someone special\nLast Christmas, I gave you my heart\nBut the very next day you gave it away (You gave it away)\nThis year, to save me from tears\nI\'ll give it to someone special (Special)\n\n[Verse 1]\nOnce bitten and twice shy\nI keep my distance, but you still catch my eye\nTell me, baby, do you recognize me?\nWell, it\'s been a year, it doesn\'t surprise me\n\n[Verse 2]\n(Happy Christmas) I wrapped it up and sent it\nWith a note saying, ""I love you"", I meant it\nNow I know what a fool I\'ve been\nBut if you kissed me now, I know you\'d fool me again\n\n[Chorus]\nLast Christmas, I gave you my heart\nBut the very next day you gave it away (You gave it away)\nThis year, to save me from tears\nI\'ll give it to someone special (Special)\nLast Christmas, I gave you my heart\nBut the very next day you gave it away\nThis year, to save me from tears\nI\'ll give it to someone special (Special, oh)\nOh, oh, baby\n\n[Verse 3]\nA crowded room, friends with tired eyes\nI\'m hiding from you and your soul of ice\nMy God, I thought you were someone to rely on\nMe? I guess I was a shoulder to cry on\n\n[Verse 4]\nA face on a lover with a fire in his heart\nA man under cover but you tore me apart\nOoh-hoo\nNow I\'ve found a real love, you\'ll never fool me again\n\n[Chorus]\nLast Christmas, I gave you my heart\nBut the very next day you gave it away (You gave it away)\nThis year, to save me from tears\nI\'ll give it to someone special (Special)\nLast Christmas, I gave you my heart (I gave you my heart)\nBut the very next day you gave it away (You gave me away)\nThis year, to save me from tears (Ohh)\nI\'ll give it to someone special (Special)\n\n[Outro]\nA face on a lover with a fire in his heart (I gave you my heart)\nA man under cover but you tore him apart\nMaybe next year\nI\'ll give it to someone, I\'ll give it to someone special\nSpecial...\nSomeone...']"
1dtIaSlyrLI04sqYa8nLyN	"['You know Dasher, and Dancer, and Prancer, and Vixen\nComet, and Cupid, and Donner and Blitzen\nBut do you recall the most famous reindeer of all\n\nRudolph the red-nosed reindeer had a very shiny nose\nAnd if you ever saw it, you would even say it glows\nAll of the other reindeer used to laugh and call him names\nThey never let poor Rudolph join in any reindeer games\n\nThen one foggy Christmas Eve Santa came to say\n""Rudolph with your nose so bright, won\'t you guide my sleigh tonight?""\nThen how the reindeer loved him as they shouted out with glee\n""Rudolph the red-nosed reindeer, you\'ll go down in history""\n\nRudolph the red-nosed reindeer had a very shiny nose\nAnd if you ever saw it, you would even say it glows\nAll of the other reindeer used to laugh and call him names\nThey never let poor Rudolph join in any reindeer games\n\nThen one foggy Christmas Eve Santa came to say\n""Rudolph with your nose so bright, won\'t you guide my sleigh tonight?""\nThen how the reindeer loved him as they shouted out with glee\n""Rudolph the red-nosed reindeer, you\'ll go down in history""']"
6CTWathupIiDs7U4InHnDA	"[""[Intro]\nOoh, yeah, yeah\n\n[Verse 1]\nI put my feelings on safety\nSo I don't go shootin' where your heart be\n'Cause you take the bullet tryna save me\nThen I'm left to deal with makin' you bleed\n\n[Pre-Chorus]\nAnd that's a whole lotta love, ain't tryna waste it\nLike we be runnin' a mile to never make it\nThat's just too bitter for worse, don't wanna taste it\nThat's just too bitter for worse, don't wanna face it\n\n[Chorus]\nBut I think that I'm done trippin', I'm trip-trippin'\nI've been sippin', that's how I control\nThis feelin', you keep givin'\nYou keep on hittin' it, ooh, oh\nMaybe it's your love, it's too good to be true\nBaby boy, your love, got me trippin' on you\nYou know your love is big enough, make me trip up on you\nYeah, it's big enough, got me trippin' on you, trip-trippin' on you\n\n[Post-Chorus]\nMy bad, my bad for, trippin' on you (Trippin' on you)\nMy bad, my bad for, trippin' on you (Trippin' on you)\n\n[Verse 2]\nBoy, you know we cool when I ain't waitin'\nBut I act a fool when I don't get it\nAnd I'm steady bruisin' just to save this\nBut I tripped on your love, now I'm addicted\n\n[Pre-Chorus]\nAnd that's a whole lotta love, ain't tryna waste it\nLike we be runnin' a mile to never make it\nThat's just too bitter for worse, don't wanna taste it\nThat's just too bitter for worse, don't wanna face it\n\n[Chorus]\nBut I think that I'm done trippin', I'm trip-trippin'\nI've been sippin', that's how I control\nThis feelin', you keep givin'\nYou keep on hittin' it, ooh, oh\nMaybe it's your love, it's too good to be true\nBaby boy, your love, got me trippin' on you\nYou know your love is big enough, make me trip up on you\nYeah, it's big enough, got me trippin' on you, trip-trippin' on you\n\n[Post-Chorus]\nMy bad, my bad for, trippin' on you (Trippin' on you, trippin' on you)\nMy bad, my bad for, trippin' on you (Trippin' on you, trippin' on you)\n\n[Bridge]\nThat's some kind of love, baby (Drip, drip)\nThat's the type of love, make me (Trip, trip, trippin' on you)\nIt's big enough, make me (Drip, drip)\nIt's big enough, got me (Trip, trip, trippin' on you)\n\n[Chorus]\nI'm done trippin', I'm trip-trippin'\nI've been sippin', that's how I control\nThis feelin', you keep givin'\nYou keep on hittin' it, ooh, oh\nMaybe it's your love, it's too good to be true\nBaby boy, your love, got me trippin' on you\nYou know your love is big enough, make me trip up on you\nYeah, it's big enough, got me trippin' on you, trip-trippin' on you\n\n[Post-Chorus]\nMy bad, my bad for, trippin' on you (My bad, my bad, my bad, trippin' on you, yeah)\nMy bad, my bad for, trippin' on you (Trippin' on you, trippin' on you, baby)\nMy bad, my bad for, trippin' on you (Trippin' on you)\nSaid I admit I was wrong when I did it\nMy bad, my bad, my bad for, trippin' on you (Trippin' on you, trippin' on you)\n\n[Outro]\nTrippin' on you, yeah, yeah\nOoh, yeah, yeah""]"
2GGMabyHXnJmjY6CXhhB2e	"[""[Verse 1]\nLook, my bitches all bad, my niggas all real\nI ride on his dick in some big tall heels\nBig fat checks, big large bills\nFront, I'll flip like ten cartwheels\nCold ass bitch, I give broads chills\nTen different looks and my looks all kill\nI kiss him in the mouth, I feel all grills\nHe eat in the car, that's meals on wheels (Woo)\n\n[Chorus]\nI was born to flex (Yes)\nDiamonds on my neck\nI like boardin' jets, I like mornin' sex (Woo)\nBut nothing in this world that I like more than checks (Money)\nAll I really wanna see is the (Money)\nI don't really need the D, I need the (Money)\nAll a bad bitch need is the (Money flow)\nI got bands in the coupe (Coupe)\nBustin' out the roof\nI got bands in the coupe (Coupe)\nTouch me, I'll shoot (Bow)\nShake a lil ass (Money)\nGet a little bag and take it to the store (Store, money)\nGet a little cash (Money)\nShake it real fast and get a little more (Money)\nI got bands in the coupe (Coupe)\nBustin' out the roof\nI got bands in the coupe (Brrr)\nBustin' out the roof (Cardi)\n\n[Verse 2]\nI gotta fly, I need a jet, shit\nI need room for my legs\nI got a baby, I need some money, yeah\nI need cheese for my egg\nAll y'all bitches in trouble\nBring brass knuckles to the scuffle\nI heard that Cardi went pop\nYeah, I did go pop (Pop)\nThat's me bustin' they bubble\nI'm Dasani with the drip\nBaby mommy with the clip\nWalk out Follie's with a bitch\nBring a thottie to the whip\nIf she fine or she thick, goddamn\nWalkin' past the mirror, ooh\nDamn, I'm fine (Fine)\nLet a bitch try me, boom (Boom)\nHammer time, uh\n\n[Chorus]\nI was born to flex (Yes)\nDiamonds on my neck\nI like boardin' jets, I like mornin' sex (Woo)\nBut nothing in this world that I like more than checks (Money)\nAll I really wanna see is the (Money)\nI don't really need the D, I need the (Money)\nAll a bad bitch need is the (Money flow)\nI got bands in the coupe (Coupe)\nBustin' out the roof\nI got bands in the coupe (Coupe)\nTouch me, I'll shoot (Bow)\nShake a lil ass (Money)\nGet a little bag and take it to the store (Store, money)\nGet a little cash (Money)\nShake it real fast and get a little more (Money)\nI got bands in the coupe (Coupe)\nBustin' out the roof\nI got bands in the coupe (Brrr)\nTouch me, I'll shoot (Bow)\n\n[Verse 3]\nBitch, I will pop on your pops (Your pops)\nBitch, I will pop on whoever (Brrr)\nYou know who pop the most shit? (Who?)\nThe people whose shit not together (Okay)\nYou'da bet Cardi a freak (Freak)\nAll my pajamas is leather (Uh)\nBitch, I will black on your ass (Yeah)\nWakanda forever\nSweet like a honey bun, spit like a Tommy gun\nRollie a one of one, come get your mommy some\nCardi at the tip-top, bitch\nKiss the ring and kick rocks, sis (Mwah)\nJump it down, back it up (Ooh, ayy)\nMake that nigga put down 2K\nI like my niggas dark like D'USSÉ\nHe gonna eat this ass like soufflé\n\n[Chorus]\nI was born to flex, diamonds on my neck\nI like boardin' jets, I like mornin' sex\nBut nothing in this world that I like more than Kulture\n(Kulture, Kulture, Kulture)\nAll I really wanna see is the (Money)\nI don't really need the D, I need the (Money)\nAll a bad bitch need is the\nK.K.C (Woo)\n\n[Outro]\n(Money)\nMoney\n(Money)\n(Money)\n(Money)\n(Money)\n(Money)\n(Money)""]"
14mHfNsSHN0FbLftyjrV9g	"[""[Intro]\nYeah, yeah\nYeah, I miss you but I got no time for that (Damn, yeah)\nYeah\nYoung Forever\nAyy, yeah, ayy\n\n[Verse 1]\nYeah, I miss you but I got no time for that\nHow could you?, wish you never played me\nHave no time for that (Damn)\nClaiming you’re my lady, got no time for that\nHow could you move it like you’re crazy?\nI ain’t call you back (Damn)\n\n[Chorus]\nLeave me alone\nDrunk as fuck\nBitch you dumb as fuck\nRunning up the bucks (D-damn, ayy)\nLeave me alone\nDrunk as fuck\nBitch, you dumb as fuck\nBitch, you done or what? (Yeah)\nLeave me alone\nDrunk as fuck\nBitch you dumb as fuck\nRunning up the bucks (Damn, ayy)\nLeave me alone\nYeah, yeah, yeah, yeah (Ayy)\n\n[Verse 2]\nYeah, I miss you but I got no time for that\nYou was my lil' lady, drive me crazy\nI was fine with that (Damn)\nHow you just gon’ play me? I ain’t fine with that\nThinking ‘bout you daily\nSmoking crazy while I’m off the tech (Damn)\nFlexin', oh we was flexing\nAlways had told you that you’d be a star\nGoals in our checklist (Damn)\nQuestion, oh check your message\nKnew that I couldn't fuck the bitch from the start\nOr, she was texting (Damn)\n\n[Bridge]\nDemon, she cold (Yeah)\nLeave and I’m gone (Yeah)\nFiendin’, she on (Yeah)\nDreaming, we on (Yeah)\n\n[Verse 3]\nDrop is a coupe\nDropping the top of my car (Ayy)\nI cannot love on no bitch when she fucking the clique\nMan she playing her part (Yeah, damn, ayy)\nLife is a bitch, knew all that shit from the start (Ayy)\nI told myself I walk up from that bitch and she leave all that shit in the dark (Like damn)\n\n[Chorus]\nLeave me alone\nDrunk as fuck\nBitch you dumb as fuck\nRunning up the bucks (Damn, ayy)\nLeave me alone\nDrunk as fuck\nBitch you dumb as fuck\nBitch you done or what? (Yeah)\nLeave me alone\nDrunk as fuck\nBitch you dumb as fuck\nRunning up the bucks (Damn)\nLeave me alone\nYeah, yeah, yeah, yeah\n\n[Verse 4]\nYou can’t play me, I’m just wavy\nSipping purple 'til I’m lazy\nLike a throwback\nAyisyen how you ain’t know that\nHit my bop like I’m Lil Kodak\nOn the block where it ain’t good at\nI can’t sweat you I’m like who that?\nI can’t sweat you I don’t do that (Nah, nah, ayy)\nTell you the truth\nI ain’t want you to depart (Ayy)\nI wanted you but I can’t fuck with you\n'Cause you different, you can’t play your part (No, damn, ayy)\nTell you the truth\nI wanted you from the start (Ayy)\nI cannot fuck on no bitch\nI can’t love when the bitch is not playing her part (Like damn)\n\n[Chorus]\nLeave me alone\nDrunk as fuck\nBitch you dumb as fuck\nRunning up the bucks (Damn, ayy)\nLeave me alone\nDrunk as fuck\nBitch you dumb as fuck\nBitch you done or what? (Yeah)\nLeave me alone\nDrunk as fuck\nBitch you dumb as fuck\nRunning up the bucks (Damn, ayy)\nLeave me alone\nYeah, yeah, yeah, yeah""]"
2uFaJJtFpPDc5Pa95XzTvg	"[""Oh, the weather outside is frightful\nBut the fire is so delightful\nAnd since we've no place to go\nLet it snow, let it snow, let it snow\n\nMan, it doesn't show signs of stopping\nAnd I've brought me some corn for popping\nThe lights are turned way down low\nLet it snow, let it snow\n\nWhen we finally kiss goodnight\nHow I'll hate going out in the storm\nBut if you really hold me tight\nAll the way home I'll be warm\n\nAnd the fire is slowly dying\nAnd, my dear, we're still goodbying\nBut as long as you love me so\nLet it snow, let it snow, and snow\n\nWhen we finally kiss goodnight\nHow I'll hate going out in the storm\nBut if you really grab me tight\nAll the way home I'll be warm\n\nOh, the fire is slowly dying\nAnd, my dear, we're still goodbying\nBut as long as you love me so\nLet it snow, let it snow, let it snow""]"
